read_id	status	pos_1based	strand	mismatches	num_hits
ILLUMINA-075005_0053_FC:3:1:8075:1142#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:8131:1150#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:8156:1149#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:8232:1149#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:8372:1148#0/1	unique	7231035	+	2	1
ILLUMINA-075005_0053_FC:3:1:8473:1153#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:8682:1146#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:9126:1152#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:9206:1152#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:9240:1147#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:9638:1147#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:9752:1150#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:9825:1150#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:10062:1152#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:10587:1151#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:10667:1144#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:10901:1144#0/1	unique	18706519	+	0	1
ILLUMINA-075005_0053_FC:3:1:10998:1148#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:11223:1144#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:11658:1147#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:11777:1152#0/1	unique	19008379	+	0	1
ILLUMINA-075005_0053_FC:3:1:11808:1150#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:12026:1151#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:12341:1152#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:12558:1148#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:12595:1146#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:12646:1153#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:13053:1150#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:13108:1152#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:13174:1152#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:13310:1145#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:13451:1143#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:13580:1151#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:13741:1142#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:13828:1150#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:13912:1144#0/1	unique	13922711	+	0	1
ILLUMINA-075005_0053_FC:3:1:13983:1143#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:15054:1145#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:15149:1142#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:15446:1142#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:15857:1148#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:16344:1141#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:16834:1152#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:17078:1146#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:17108:1148#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:17410:1147#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:17764:1150#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:18164:1148#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:18255:1148#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:18619:1150#0/1	unique	9767989	-	1	1
ILLUMINA-075005_0053_FC:3:1:18919:1144#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:19716:1142#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:19798:1145#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:1289:1159#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:1386:1154#0/1	unique	10848084	+	1	1
ILLUMINA-075005_0053_FC:3:1:1428:1162#0/1	unique	21678485	+	0	1
ILLUMINA-075005_0053_FC:3:1:2290:1153#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:2560:1159#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:3481:1161#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:3806:1160#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:3844:1159#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:3887:1158#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:4075:1161#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:4112:1157#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:4462:1160#0/1	unique	5984265	-	1	1
ILLUMINA-075005_0053_FC:3:1:4512:1158#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:4555:1160#0/1	unique	4447369	+	0	1
ILLUMINA-075005_0053_FC:3:1:4818:1154#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:5397:1161#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:5450:1158#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:5571:1157#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:5628:1159#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:5751:1157#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:6324:1162#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:6655:1158#0/1	unique	10847434	+	0	1
ILLUMINA-075005_0053_FC:3:1:6673:1161#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:6783:1155#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:6925:1154#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:7035:1159#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:7101:1164#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:7478:1162#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:7625:1162#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:7657:1159#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:7708:1158#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:8006:1159#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:8113:1160#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:8391:1164#0/1	unique	7802244	+	0	1
ILLUMINA-075005_0053_FC:3:1:8422:1161#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:8547:1157#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:8596:1155#0/1	unique	10410360	-	0	1
ILLUMINA-075005_0053_FC:3:1:8740:1162#0/1	unique	5196128	-	0	1
ILLUMINA-075005_0053_FC:3:1:8758:1159#0/1	unique	19762154	+	0	1
ILLUMINA-075005_0053_FC:3:1:8809:1161#0/1	unique	13933453	+	1	1
ILLUMINA-075005_0053_FC:3:1:8933:1155#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:9013:1161#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:9354:1162#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:9524:1158#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:10185:1158#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:10256:1160#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:10378:1157#0/1	unique	13933316	+	0	1
ILLUMINA-075005_0053_FC:3:1:10461:1158#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:10670:1161#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:10803:1156#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:10848:1154#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:10880:1163#0/1	unique	22999653	+	1	1
ILLUMINA-075005_0053_FC:3:1:11260:1163#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:11358:1161#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:11566:1163#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:11875:1154#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:12716:1155#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:12960:1154#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:13343:1158#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:13465:1156#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:13762:1161#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:13958:1159#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:14265:1163#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:14533:1155#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:15150:1160#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:15286:1157#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:15604:1160#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:15815:1162#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:16226:1155#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:16471:1155#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:16509:1159#0/1	unique	10274477	+	0	1
ILLUMINA-075005_0053_FC:3:1:16673:1155#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:16760:1154#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:17189:1157#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:17245:1160#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:17500:1163#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:17681:1157#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:17786:1155#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:17813:1161#0/1	unique	5525420	-	0	1
ILLUMINA-075005_0053_FC:3:1:17895:1157#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:17913:1157#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:18034:1153#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:18122:1153#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:18364:1158#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:18381:1165#0/1	unique	7825699	+	0	1
ILLUMINA-075005_0053_FC:3:1:18587:1156#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:18803:1156#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:19229:1163#0/1	unique	13945337	+	0	1
ILLUMINA-075005_0053_FC:3:1:19435:1156#0/1	unique	10221666	-	1	1
ILLUMINA-075005_0053_FC:3:1:19566:1157#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:19740:1157#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:1166:1165#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:1328:1165#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:1459:1174#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:1539:1165#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:2054:1167#0/1	unique	16780673	-	1	1
ILLUMINA-075005_0053_FC:3:1:2077:1175#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:2166:1169#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:2258:1165#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:2600:1173#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:2958:1176#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:3030:1166#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:3339:1172#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:3616:1165#0/1	unique	12299201	-	0	1
ILLUMINA-075005_0053_FC:3:1:3947:1169#0/1	unique	13933323	+	0	1
ILLUMINA-075005_0053_FC:3:1:4267:1167#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:4325:1169#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:4578:1169#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:4676:1169#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:4784:1169#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:4896:1175#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:4974:1170#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:5004:1176#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:5610:1168#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:5764:1173#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:5850:1171#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:6035:1168#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:6076:1170#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:6222:1173#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:6376:1169#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:6427:1172#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:6449:1170#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:6695:1173#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:6825:1170#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:7003:1166#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:7556:1172#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:8064:1171#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:8182:1168#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:8316:1176#0/1	unique	18442510	+	0	1
ILLUMINA-075005_0053_FC:3:1:8501:1167#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:9076:1165#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:9561:1175#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:9605:1169#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:9842:1169#0/1	unique	18442959	+	0	1
ILLUMINA-075005_0053_FC:3:1:9915:1166#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:10133:1172#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:10212:1170#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:10473:1176#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:10513:1165#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:10741:1167#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:10951:1172#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:11094:1168#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:11658:1165#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:11820:1173#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:12031:1170#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:12112:1176#0/1	unique	18442792	+	2	1
ILLUMINA-075005_0053_FC:3:1:12201:1176#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:12302:1174#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:12663:1175#0/1	unique	14409140	-	0	1
ILLUMINA-075005_0053_FC:3:1:12923:1171#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:13084:1172#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:13237:1175#0/1	unique	3466857	-	1	1
ILLUMINA-075005_0053_FC:3:1:13261:1166#0/1	unique	12298916	-	2	1
ILLUMINA-075005_0053_FC:3:1:13311:1171#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:13462:1175#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:13533:1169#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:13595:1166#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:13634:1174#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:13734:1173#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:14113:1166#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:14388:1168#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:14484:1168#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:14643:1166#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:14691:1167#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:14729:1170#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:14786:1167#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:14914:1165#0/1	unique	7826798	+	1	1
ILLUMINA-075005_0053_FC:3:1:15177:1168#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:15275:1171#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:15666:1169#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:16068:1167#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:16110:1168#0/1	unique	4797230	+	1	1
ILLUMINA-075005_0053_FC:3:1:16389:1168#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:16410:1170#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:16446:1165#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:16957:1172#0/1	unique	21172705	-	1	1
ILLUMINA-075005_0053_FC:3:1:17109:1176#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:17265:1175#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:17336:1168#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:17480:1168#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:17701:1171#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:17731:1171#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:18141:1174#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:18219:1169#0/1	unique	9896583	+	0	1
ILLUMINA-075005_0053_FC:3:1:18670:1169#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:18747:1172#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:19521:1171#0/1	unique	13922917	+	2	1
ILLUMINA-075005_0053_FC:3:1:19756:1167#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:1251:1184#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:1992:1187#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:2241:1180#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:2320:1178#0/1	unique	3516866	-	0	1
ILLUMINA-075005_0053_FC:3:1:2477:1183#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:2540:1184#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:2630:1184#0/1	unique	19053244	-	0	1
ILLUMINA-075005_0053_FC:3:1:2702:1185#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:2887:1179#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:2924:1186#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:3113:1182#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:3671:1181#0/1	unique	9896814	+	0	1
ILLUMINA-075005_0053_FC:3:1:3872:1181#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:4239:1184#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:4280:1184#0/1	unique	10201296	-	0	1
ILLUMINA-075005_0053_FC:3:1:4455:1178#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:4591:1181#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:4730:1182#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:4772:1185#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:4875:1177#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:4956:1179#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:5118:1181#0/1	unique	21678830	+	1	1
ILLUMINA-075005_0053_FC:3:1:5171:1181#0/1	unique	16788641	-	0	1
ILLUMINA-075005_0053_FC:3:1:5212:1181#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:5619:1184#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:5638:1181#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:5739:1177#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:5827:1187#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:6203:1184#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:6319:1185#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:6839:1187#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:6929:1178#0/1	unique	21161069	+	3	1
ILLUMINA-075005_0053_FC:3:1:7310:1184#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:7376:1186#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:7426:1186#0/1	unique	16786043	-	0	1
ILLUMINA-075005_0053_FC:3:1:7460:1177#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:7827:1188#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:7881:1179#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:7967:1187#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:8048:1179#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:8408:1186#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:8535:1180#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:9051:1188#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:9276:1177#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:9410:1180#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:9460:1179#0/1	unique	13945299	+	2	1
ILLUMINA-075005_0053_FC:3:1:9878:1178#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:9904:1185#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:10159:1179#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:10272:1186#0/1	unique	16786229	-	0	1
ILLUMINA-075005_0053_FC:3:1:10386:1180#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:10643:1183#0/1	unique	6343858	-	2	1
ILLUMINA-075005_0053_FC:3:1:10736:1187#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:10837:1178#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:11041:1179#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:11163:1185#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:11304:1178#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:11430:1183#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:11842:1181#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:11928:1183#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:12319:1188#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:12477:1181#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:12809:1185#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:13040:1188#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:13335:1184#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:13387:1183#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:13614:1184#0/1	unique	420538	-	1	1
ILLUMINA-075005_0053_FC:3:1:13718:1180#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:13896:1186#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:13948:1187#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:14238:1176#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:14842:1182#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:14893:1182#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:15032:1187#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:15402:1177#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:15445:1177#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:15488:1178#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:15819:1187#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:16014:1179#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:16271:1187#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:16341:1182#0/1	unique	5071705	-	0	1
ILLUMINA-075005_0053_FC:3:1:16463:1177#0/1	unique	16774631	-	0	1
ILLUMINA-075005_0053_FC:3:1:16769:1179#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:16804:1179#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:16974:1177#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:17068:1177#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:17646:1182#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:17711:1186#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:17988:1184#0/1	unique	10316654	-	0	1
ILLUMINA-075005_0053_FC:3:1:18024:1177#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:18107:1183#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:18195:1186#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:18474:1186#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:18542:1185#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:18814:1185#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:18849:1179#0/1	unique	10318258	+	0	1
ILLUMINA-075005_0053_FC:3:1:19037:1185#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:19545:1185#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:1671:1190#0/1	unique	2216550	+	0	1
ILLUMINA-075005_0053_FC:3:1:1790:1193#0/1	unique	16785180	-	2	1
ILLUMINA-075005_0053_FC:3:1:1821:1199#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:2267:1192#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:2285:1200#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:2351:1192#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:2520:1195#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:3553:1189#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:3724:1192#0/1	unique	22535874	+	0	1
ILLUMINA-075005_0053_FC:3:1:4088:1193#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:4181:1191#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:4306:1194#0/1	unique	562204	+	1	1
ILLUMINA-075005_0053_FC:3:1:4502:1191#0/1	unique	13921968	+	1	1
ILLUMINA-075005_0053_FC:3:1:4669:1193#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:5283:1195#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:5382:1195#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:5648:1198#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:6245:1195#0/1	unmapped				0
ILLUMINA-075005_0053_FC:3:1:6609:1192#0/1	unmapped				0
